startingAirport,destinationAirport,flightDate,totalFare,segmentsDepartureTimeRaw,segmentsArrivalTimeRaw
IAD,SFO,2022-05-09,208.61,2022-05-09,2022-05-09
IAD,SFO,2022-05-10,208.61,2022-05-10,2022-05-10
IAD,SFO,2022-05-11,208.61,2022-05-11,2022-05-11
IAD,SFO,2022-05-12,208.61,2022-05-12,2022-05-12
IAD,SFO,2022-05-13,348.6,2022-05-13,2022-05-13
IAD,SFO,2022-05-14,268.6,2022-05-14,2022-05-14
IAD,SFO,2022-05-15,508.6,2022-05-15,2022-05-15
IAD,SFO,2022-05-16,402.69,2022-05-16,2022-05-16
IAD,SFO,2022-05-17,348.61,2022-05-17,2022-05-17
IAD,SFO,2022-05-18,348.6,2022-05-18,2022-05-18
IAD,SFO,2022-05-19,348.6,2022-05-19,2022-05-19
IAD,SFO,2022-05-20,358.6,2022-05-20,2022-05-20
IAD,SFO,2022-05-21,348.6,2022-05-21,2022-05-21
IAD,SFO,2022-05-22,508.6,2022-05-22,2022-05-22
IAD,SFO,2022-05-23,398.6,2022-05-23,2022-05-23
IAD,SFO,2022-05-24,268.6,2022-05-24,2022-05-24
IAD,SFO,2022-05-25,348.6,2022-05-25,2022-05-25
IAD,SFO,2022-05-26,358.6,2022-05-26,2022-05-26
IAD,SFO,2022-05-27,348.6,2022-05-27,2022-05-27
IAD,SFO,2022-05-28,208.61,2022-05-28,2022-05-28
IAD,SFO,2022-05-29,208.61,2022-05-29,2022-05-29
IAD,SFO,2022-05-30,398.6,2022-05-30,2022-05-30
IAD,SFO,2022-05-31,208.61,2022-05-31,2022-05-31
IAD,SFO,2022-06-01,208.61,2022-06-01,2022-06-01
IAD,SFO,2022-06-02,208.61,2022-06-02,2022-06-02
IAD,SFO,2022-06-03,241.6,2022-06-03,2022-06-03
JFK,ATL,2022-04-17,259.6,2022-04-17,2022-04-17
JFK,ATL,2022-04-18,198.6,2022-04-18,2022-04-18
JFK,ATL,2022-04-19,153.6,2022-04-19,2022-04-19
JFK,ATL,2022-04-20,153.6,2022-04-20,2022-04-20
JFK,ATL,2022-04-21,153.6,2022-04-21,2022-04-21
JFK,ATL,2022-04-22,153.6,2022-04-22,2022-04-22
JFK,ATL,2022-04-23,126.1,2022-04-23,2022-04-23
JFK,ATL,2022-04-24,128.6,2022-04-24,2022-04-24
JFK,ATL,2022-04-25,126.1,2022-04-25,2022-04-25
JFK,ATL,2022-04-26,121.1,2022-04-26,2022-04-26
JFK,ATL,2022-04-27,121.1,2022-04-27,2022-04-27
JFK,ATL,2022-04-28,126.1,2022-04-28,2022-04-28
JFK,ATL,2022-04-29,126.1,2022-04-29,2022-04-29
JFK,ATL,2022-04-30,126.1,2022-04-30,2022-04-30
JFK,ATL,2022-05-01,103.6,2022-05-01,2022-05-01
JFK,ATL,2022-05-02,102.2,2022-05-02,2022-05-02
JFK,ATL,2022-05-03,103.6,2022-05-03,2022-05-03
JFK,ATL,2022-05-04,98.2,2022-05-04,2022-05-04
JFK,ATL,2022-05-05,103.6,2022-05-05,2022-05-05
JFK,ATL,2022-05-06,103.6,2022-05-06,2022-05-06
JFK,ATL,2022-05-07,92.6,2022-05-07,2022-05-07
JFK,ATL,2022-05-08,78.6,2022-05-08,2022-05-08
JFK,ATL,2022-05-09,78.6,2022-05-09,2022-05-09
JFK,ATL,2022-05-10,78.6,2022-05-10,2022-05-10
JFK,ATL,2022-05-11,78.6,2022-05-11,2022-05-11
JFK,ATL,2022-05-12,98.6,2022-05-12,2022-05-12
JFK,ATL,2022-05-13,78.6,2022-05-13,2022-05-13
JFK,ATL,2022-05-14,78.6,2022-05-14,2022-05-14
JFK,ATL,2022-05-15,78.6,2022-05-15,2022-05-15
JFK,ATL,2022-05-16,78.6,2022-05-16,2022-05-16
JFK,ATL,2022-05-17,78.6,2022-05-17,2022-05-17
JFK,ATL,2022-05-18,78.6,2022-05-18,2022-05-18
JFK,ATL,2022-05-19,78.6,2022-05-19,2022-05-19
JFK,ATL,2022-05-20,78.6,2022-05-20,2022-05-20
JFK,ATL,2022-05-21,78.6,2022-05-21,2022-05-21
JFK,ATL,2022-05-22,78.6,2022-05-22,2022-05-22
JFK,ATL,2022-05-23,78.6,2022-05-23,2022-05-23
JFK,ATL,2022-05-24,78.6,2022-05-24,2022-05-24
JFK,ATL,2022-05-25,78.6,2022-05-25,2022-05-25
JFK,ATL,2022-05-26,197.2,2022-05-26,2022-05-26
JFK,ATL,2022-05-27,173.6,2022-05-27,2022-05-27
JFK,ATL,2022-05-28,103.6,2022-05-28,2022-05-28
JFK,ATL,2022-05-29,98.6,2022-05-29,2022-05-29
JFK,ATL,2022-05-30,98.6,2022-05-30,2022-05-30
JFK,ATL,2022-05-31,98.6,2022-05-31,2022-05-31
JFK,ATL,2022-06-01,98.6,2022-06-01,2022-06-01
JFK,ATL,2022-06-02,98.6,2022-06-02,2022-06-02
JFK,ATL,2022-06-03,98.6,2022-06-03,2022-06-03
JFK,BOS,2022-04-17,103.6,2022-04-17,2022-04-17
JFK,BOS,2022-04-18,103.6,2022-04-18,2022-04-18
JFK,BOS,2022-04-19,78.6,2022-04-19,2022-04-19
JFK,BOS,2022-04-20,78.6,2022-04-20,2022-04-20
JFK,BOS,2022-04-21,78.6,2022-04-21,2022-04-21
JFK,BOS,2022-04-22,78.6,2022-04-22,2022-04-22
JFK,BOS,2022-04-23,168.61,2022-04-23,2022-04-23
JFK,BOS,2022-04-24,193.6,2022-04-24,2022-04-24
JFK,BOS,2022-04-25,118.6,2022-04-25,2022-04-25
JFK,BOS,2022-04-26,63.6,2022-04-26,2022-04-26
JFK,BOS,2022-04-27,63.6,2022-04-27,2022-04-27
JFK,BOS,2022-04-28,63.6,2022-04-28,2022-04-28
JFK,BOS,2022-04-29,93.6,2022-04-29,2022-04-29
JFK,BOS,2022-04-30,193.6,2022-04-30,2022-04-30
JFK,BOS,2022-05-01,148.6,2022-05-01,2022-05-01
JFK,BOS,2022-05-02,93.6,2022-05-02,2022-05-02
JFK,BOS,2022-05-03,73.6,2022-05-03,2022-05-03
JFK,BOS,2022-05-04,53.6,2022-05-04,2022-05-04
JFK,BOS,2022-05-05,53.6,2022-05-05,2022-05-05
JFK,BOS,2022-05-06,53.6,2022-05-06,2022-05-06
JFK,BOS,2022-05-07,63.6,2022-05-07,2022-05-07
JFK,BOS,2022-05-08,93.6,2022-05-08,2022-05-08
JFK,BOS,2022-05-09,73.6,2022-05-09,2022-05-09
JFK,BOS,2022-05-10,43.6,2022-05-10,2022-05-10
JFK,BOS,2022-05-11,43.6,2022-05-11,2022-05-11
JFK,BOS,2022-05-12,83.6,2022-05-12,2022-05-12
JFK,BOS,2022-05-13,73.6,2022-05-13,2022-05-13
JFK,BOS,2022-05-14,43.6,2022-05-14,2022-05-14
JFK,BOS,2022-05-15,93.6,2022-05-15,2022-05-15
JFK,BOS,2022-05-16,93.6,2022-05-16,2022-05-16
JFK,BOS,2022-05-17,43.6,2022-05-17,2022-05-17
JFK,BOS,2022-05-18,43.6,2022-05-18,2022-05-18
JFK,BOS,2022-05-19,93.6,2022-05-19,2022-05-19
JFK,BOS,2022-05-20,93.6,2022-05-20,2022-05-20
JFK,BOS,2022-05-21,43.6,2022-05-21,2022-05-21
JFK,BOS,2022-05-22,103.6,2022-05-22,2022-05-22
JFK,BOS,2022-05-23,53.6,2022-05-23,2022-05-23
JFK,BOS,2022-05-24,43.6,2022-05-24,2022-05-24
JFK,BOS,2022-05-25,93.6,2022-05-25,2022-05-25
JFK,BOS,2022-05-26,83.6,2022-05-26,2022-05-26
JFK,BOS,2022-05-27,93.6,2022-05-27,2022-05-27
JFK,BOS,2022-05-28,83.6,2022-05-28,2022-05-28
JFK,BOS,2022-05-29,53.6,2022-05-29,2022-05-29
JFK,BOS,2022-05-30,73.6,2022-05-30,2022-05-30
JFK,BOS,2022-05-31,43.6,2022-05-31,2022-05-31
JFK,BOS,2022-06-01,53.6,2022-06-01,2022-06-01
JFK,BOS,2022-06-02,43.6,2022-06-02,2022-06-02
JFK,BOS,2022-06-03,43.6,2022-06-03,2022-06-03
JFK,CLT,2022-04-17,376.61,2022-04-17,2022-04-17
JFK,CLT,2022-04-18,211.6,2022-04-18,2022-04-18
JFK,CLT,2022-04-19,200.6,2022-04-19,2022-04-19
JFK,CLT,2022-04-20,200.6,2022-04-20,2022-04-20
JFK,CLT,2022-04-21,200.6,2022-04-21,2022-04-21
JFK,CLT,2022-04-22,200.6,2022-04-22,2022-04-22
JFK,CLT,2022-04-23,192.6,2022-04-23,2022-04-23
JFK,CLT,2022-04-24,192.6,2022-04-24,2022-04-24
JFK,CLT,2022-04-25,192.6,2022-04-25,2022-04-25
JFK,CLT,2022-04-26,181.6,2022-04-26,2022-04-26
JFK,CLT,2022-04-27,181.6,2022-04-27,2022-04-27
JFK,CLT,2022-04-28,181.6,2022-04-28,2022-04-28
JFK,CLT,2022-04-29,181.6,2022-04-29,2022-04-29
JFK,CLT,2022-04-30,181.6,2022-04-30,2022-04-30
JFK,CLT,2022-05-01,198.6,2022-05-01,2022-05-01
JFK,CLT,2022-05-02,128.6,2022-05-02,2022-05-02
JFK,CLT,2022-05-03,128.6,2022-05-03,2022-05-03
JFK,CLT,2022-05-04,128.6,2022-05-04,2022-05-04
JFK,CLT,2022-05-05,128.6,2022-05-05,2022-05-05
JFK,CLT,2022-05-06,181.6,2022-05-06,2022-05-06
JFK,CLT,2022-05-07,128.6,2022-05-07,2022-05-07
JFK,CLT,2022-05-08,148.6,2022-05-08,2022-05-08
JFK,CLT,2022-05-09,128.6,2022-05-09,2022-05-09
JFK,CLT,2022-05-10,106.6,2022-05-10,2022-05-10
JFK,CLT,2022-05-11,128.6,2022-05-11,2022-05-11
JFK,CLT,2022-05-12,128.6,2022-05-12,2022-05-12
JFK,CLT,2022-05-13,148.6,2022-05-13,2022-05-13
JFK,CLT,2022-05-14,106.6,2022-05-14,2022-05-14
JFK,CLT,2022-05-15,148.6,2022-05-15,2022-05-15
JFK,CLT,2022-05-16,128.6,2022-05-16,2022-05-16
JFK,CLT,2022-05-17,106.6,2022-05-17,2022-05-17
JFK,CLT,2022-05-18,128.6,2022-05-18,2022-05-18
JFK,CLT,2022-05-19,128.6,2022-05-19,2022-05-19
JFK,CLT,2022-05-20,148.6,2022-05-20,2022-05-20
JFK,CLT,2022-05-21,128.6,2022-05-21,2022-05-21
JFK,CLT,2022-05-22,148.6,2022-05-22,2022-05-22
JFK,CLT,2022-05-23,128.6,2022-05-23,2022-05-23
JFK,CLT,2022-05-24,106.6,2022-05-24,2022-05-24
JFK,CLT,2022-05-25,128.6,2022-05-25,2022-05-25
JFK,CLT,2022-05-26,148.6,2022-05-26,2022-05-26
JFK,CLT,2022-05-27,183.6,2022-05-27,2022-05-27
JFK,CLT,2022-05-28,148.6,2022-05-28,2022-05-28
JFK,CLT,2022-05-29,136.6,2022-05-29,2022-05-29
JFK,CLT,2022-05-30,156.6,2022-05-30,2022-05-30
JFK,CLT,2022-05-31,126.61,2022-05-31,2022-05-31
JFK,CLT,2022-06-01,148.6,2022-06-01,2022-06-01
JFK,CLT,2022-06-02,126.61,2022-06-02,2022-06-02
JFK,CLT,2022-06-03,126.61,2022-06-03,2022-06-03
JFK,DEN,2022-04-17,208.61,2022-04-17,2022-04-17
JFK,DEN,2022-04-18,208.61,2022-04-18,2022-04-18
JFK,DEN,2022-04-19,138.6,2022-04-19,2022-04-19
JFK,DEN,2022-04-20,138.6,2022-04-20,2022-04-20
JFK,DEN,2022-04-21,138.6,2022-04-21,2022-04-21
JFK,DEN,2022-04-22,138.6,2022-04-22,2022-04-22
JFK,DEN,2022-04-23,138.6,2022-04-23,2022-04-23
JFK,DEN,2022-04-24,168.61,2022-04-24,2022-04-24
JFK,DEN,2022-04-25,138.6,2022-04-25,2022-04-25
JFK,DEN,2022-04-26,138.6,2022-04-26,2022-04-26
JFK,DEN,2022-04-27,138.6,2022-04-27,2022-04-27
JFK,DEN,2022-04-28,138.6,2022-04-28,2022-04-28
JFK,DEN,2022-04-29,138.6,2022-04-29,2022-04-29
JFK,DEN,2022-04-30,138.6,2022-04-30,2022-04-30
JFK,DEN,2022-05-01,138.6,2022-05-01,2022-05-01
JFK,DEN,2022-05-02,123.61,2022-05-02,2022-05-02
JFK,DEN,2022-05-03,123.61,2022-05-03,2022-05-03
JFK,DEN,2022-05-04,123.61,2022-05-04,2022-05-04
JFK,DEN,2022-05-05,123.61,2022-05-05,2022-05-05
JFK,DEN,2022-05-06,124.61,2022-05-06,2022-05-06
JFK,DEN,2022-05-07,123.61,2022-05-07,2022-05-07
JFK,DEN,2022-05-08,168.61,2022-05-08,2022-05-08
JFK,DEN,2022-05-09,103.6,2022-05-09,2022-05-09
JFK,DEN,2022-05-10,103.6,2022-05-10,2022-05-10
JFK,DEN,2022-05-11,118.6,2022-05-11,2022-05-11
JFK,DEN,2022-05-12,149.6,2022-05-12,2022-05-12
JFK,DEN,2022-05-13,168.61,2022-05-13,2022-05-13
JFK,DEN,2022-05-14,103.6,2022-05-14,2022-05-14
JFK,DEN,2022-05-15,168.61,2022-05-15,2022-05-15
JFK,DEN,2022-05-16,103.6,2022-05-16,2022-05-16
JFK,DEN,2022-05-17,103.6,2022-05-17,2022-05-17
JFK,DEN,2022-05-18,168.61,2022-05-18,2022-05-18
JFK,DEN,2022-05-19,238.6,2022-05-19,2022-05-19
JFK,DEN,2022-05-20,173.6,2022-05-20,2022-05-20
JFK,DEN,2022-05-21,129.6,2022-05-21,2022-05-21
JFK,DEN,2022-05-22,203.6,2022-05-22,2022-05-22
JFK,DEN,2022-05-23,129.6,2022-05-23,2022-05-23
JFK,DEN,2022-05-24,103.6,2022-05-24,2022-05-24
JFK,DEN,2022-05-25,168.61,2022-05-25,2022-05-25
JFK,DEN,2022-05-26,268.6,2022-05-26,2022-05-26
JFK,DEN,2022-05-27,258.6,2022-05-27,2022-05-27
JFK,DEN,2022-05-28,129.6,2022-05-28,2022-05-28
JFK,DEN,2022-05-29,118.6,2022-05-29,2022-05-29
JFK,DEN,2022-05-30,233.6,2022-05-30,2022-05-30
JFK,DEN,2022-05-31,203.6,2022-05-31,2022-05-31
JFK,DEN,2022-06-01,149.6,2022-06-01,2022-06-01
JFK,DEN,2022-06-02,173.6,2022-06-02,2022-06-02
JFK,DEN,2022-06-03,203.6,2022-06-03,2022-06-03
JFK,DFW,2022-04-17,183.6,2022-04-17,2022-04-17
JFK,DFW,2022-04-18,235.6,2022-04-18,2022-04-18
JFK,DFW,2022-04-19,108.6,2022-04-19,2022-04-19
JFK,DFW,2022-04-20,108.6,2022-04-20,2022-04-20
JFK,DFW,2022-04-21,108.6,2022-04-21,2022-04-21
JFK,DFW,2022-04-22,108.6,2022-04-22,2022-04-22
JFK,DFW,2022-04-23,68.6,2022-04-23,2022-04-23
JFK,DFW,2022-04-24,93.6,2022-04-24,2022-04-24
JFK,DFW,2022-04-25,93.6,2022-04-25,2022-04-25
JFK,DFW,2022-04-26,68.6,2022-04-26,2022-04-26
JFK,DFW,2022-04-27,68.6,2022-04-27,2022-04-27
JFK,DFW,2022-04-28,68.6,2022-04-28,2022-04-28
JFK,DFW,2022-04-29,93.6,2022-04-29,2022-04-29
JFK,DFW,2022-04-30,93.6,2022-04-30,2022-04-30
JFK,DFW,2022-05-01,181.6,2022-05-01,2022-05-01
JFK,DFW,2022-05-02,73.6,2022-05-02,2022-05-02
JFK,DFW,2022-05-03,68.6,2022-05-03,2022-05-03
JFK,DFW,2022-05-04,68.6,2022-05-04,2022-05-04
JFK,DFW,2022-05-05,93.6,2022-05-05,2022-05-05
JFK,DFW,2022-05-06,93.6,2022-05-06,2022-05-06
JFK,DFW,2022-05-07,68.6,2022-05-07,2022-05-07
JFK,DFW,2022-05-08,168.61,2022-05-08,2022-05-08
JFK,DFW,2022-05-09,101.6,2022-05-09,2022-05-09
JFK,DFW,2022-05-10,68.6,2022-05-10,2022-05-10
JFK,DFW,2022-05-11,68.6,2022-05-11,2022-05-11
JFK,DFW,2022-05-12,115.6,2022-05-12,2022-05-12
JFK,DFW,2022-05-13,115.6,2022-05-13,2022-05-13
JFK,DFW,2022-05-14,68.6,2022-05-14,2022-05-14
JFK,DFW,2022-05-15,181.6,2022-05-15,2022-05-15
JFK,DFW,2022-05-16,119.6,2022-05-16,2022-05-16
JFK,DFW,2022-05-17,68.6,2022-05-17,2022-05-17
JFK,DFW,2022-05-18,73.6,2022-05-18,2022-05-18
JFK,DFW,2022-05-19,119.6,2022-05-19,2022-05-19
JFK,DFW,2022-05-20,119.6,2022-05-20,2022-05-20
JFK,DFW,2022-05-21,90.6,2022-05-21,2022-05-21
JFK,DFW,2022-05-22,194.6,2022-05-22,2022-05-22
JFK,DFW,2022-05-23,138.6,2022-05-23,2022-05-23
JFK,DFW,2022-05-24,90.6,2022-05-24,2022-05-24
JFK,DFW,2022-05-25,90.6,2022-05-25,2022-05-25
JFK,DFW,2022-05-26,181.6,2022-05-26,2022-05-26
JFK,DFW,2022-05-27,208.61,2022-05-27,2022-05-27
JFK,DFW,2022-05-28,101.6,2022-05-28,2022-05-28
JFK,DFW,2022-05-29,90.6,2022-05-29,2022-05-29
JFK,DFW,2022-05-30,181.6,2022-05-30,2022-05-30
JFK,DFW,2022-05-31,119.6,2022-05-31,2022-05-31
JFK,DFW,2022-06-01,98.6,2022-06-01,2022-06-01
JFK,DFW,2022-06-02,90.6,2022-06-02,2022-06-02
JFK,DFW,2022-06-03,101.6,2022-06-03,2022-06-03
JFK,DTW,2022-04-17,248.6,2022-04-17,2022-04-17
JFK,DTW,2022-04-18,248.6,2022-04-18,2022-04-18
JFK,DTW,2022-04-19,219.6,2022-04-19,2022-04-19
JFK,DTW,2022-04-20,219.6,2022-04-20,2022-04-20
JFK,DTW,2022-04-21,219.6,2022-04-21,2022-04-21
JFK,DTW,2022-04-22,219.6,2022-04-22,2022-04-22
JFK,DTW,2022-04-23,160.6,2022-04-23,2022-04-23
JFK,DTW,2022-04-24,160.6,2022-04-24,2022-04-24
JFK,DTW,2022-04-25,160.6,2022-04-25,2022-04-25
JFK,DTW,2022-04-26,160.6,2022-04-26,2022-04-26
JFK,DTW,2022-04-27,160.6,2022-04-27,2022-04-27
JFK,DTW,2022-04-28,168.1,2022-04-28,2022-04-28
JFK,DTW,2022-04-29,169.6,2022-04-29,2022-04-29
JFK,DTW,2022-04-30,160.6,2022-04-30,2022-04-30
JFK,DTW,2022-05-01,103.6,2022-05-01,2022-05-01
JFK,DTW,2022-05-02,103.6,2022-05-02,2022-05-02
JFK,DTW,2022-05-03,103.6,2022-05-03,2022-05-03
JFK,DTW,2022-05-04,103.6,2022-05-04,2022-05-04
JFK,DTW,2022-05-05,103.6,2022-05-05,2022-05-05
JFK,DTW,2022-05-06,153.6,2022-05-06,2022-05-06
JFK,DTW,2022-05-07,103.6,2022-05-07,2022-05-07
JFK,DTW,2022-05-08,92.6,2022-05-08,2022-05-08
JFK,DTW,2022-05-09,92.6,2022-05-09,2022-05-09
JFK,DTW,2022-05-10,92.6,2022-05-10,2022-05-10
JFK,DTW,2022-05-11,92.6,2022-05-11,2022-05-11
JFK,DTW,2022-05-12,92.6,2022-05-12,2022-05-12
JFK,DTW,2022-05-13,92.6,2022-05-13,2022-05-13
JFK,DTW,2022-05-14,100.1,2022-05-14,2022-05-14
JFK,DTW,2022-05-15,113.6,2022-05-15,2022-05-15
JFK,DTW,2022-05-16,92.6,2022-05-16,2022-05-16
JFK,DTW,2022-05-17,92.6,2022-05-17,2022-05-17
JFK,DTW,2022-05-18,92.6,2022-05-18,2022-05-18
JFK,DTW,2022-05-19,92.6,2022-05-19,2022-05-19
JFK,DTW,2022-05-20,92.6,2022-05-20,2022-05-20
JFK,DTW,2022-05-21,92.6,2022-05-21,2022-05-21
JFK,DTW,2022-05-22,113.6,2022-05-22,2022-05-22
JFK,DTW,2022-05-23,92.6,2022-05-23,2022-05-23
JFK,DTW,2022-05-24,92.6,2022-05-24,2022-05-24
JFK,DTW,2022-05-25,92.6,2022-05-25,2022-05-25
JFK,DTW,2022-05-26,123.61,2022-05-26,2022-05-26
JFK,DTW,2022-05-27,241.6,2022-05-27,2022-05-27
JFK,DTW,2022-05-28,123.61,2022-05-28,2022-05-28
JFK,DTW,2022-05-29,92.6,2022-05-29,2022-05-29
JFK,DTW,2022-05-30,160.6,2022-05-30,2022-05-30
JFK,DTW,2022-05-31,92.6,2022-05-31,2022-05-31
JFK,DTW,2022-06-01,92.6,2022-06-01,2022-06-01
JFK,DTW,2022-06-02,92.6,2022-06-02,2022-06-02
JFK,DTW,2022-06-03,113.6,2022-06-03,2022-06-03
JFK,IAD,2022-04-17,293.6,2022-04-17,2022-04-17
JFK,IAD,2022-04-18,293.6,2022-04-18,2022-04-18
JFK,IAD,2022-04-19,293.6,2022-04-19,2022-04-19
JFK,IAD,2022-04-20,293.6,2022-04-20,2022-04-20
JFK,IAD,2022-04-21,293.6,2022-04-21,2022-04-21
JFK,IAD,2022-04-22,293.6,2022-04-22,2022-04-22
JFK,IAD,2022-04-23,258.6,2022-04-23,2022-04-23
JFK,IAD,2022-04-24,258.6,2022-04-24,2022-04-24
JFK,IAD,2022-04-25,258.6,2022-04-25,2022-04-25
JFK,IAD,2022-04-26,258.6,2022-04-26,2022-04-26
JFK,IAD,2022-04-27,258.6,2022-04-27,2022-04-27
JFK,IAD,2022-04-28,258.6,2022-04-28,2022-04-28
JFK,IAD,2022-04-29,258.6,2022-04-29,2022-04-29
JFK,IAD,2022-04-30,258.6,2022-04-30,2022-04-30
JFK,IAD,2022-05-01,148.6,2022-05-01,2022-05-01
JFK,IAD,2022-05-02,98.6,2022-05-02,2022-05-02
JFK,IAD,2022-05-03,98.6,2022-05-03,2022-05-03
JFK,IAD,2022-05-04,98.6,2022-05-04,2022-05-04
JFK,IAD,2022-05-05,98.6,2022-05-05,2022-05-05
JFK,IAD,2022-05-06,148.6,2022-05-06,2022-05-06
JFK,IAD,2022-05-07,98.6,2022-05-07,2022-05-07
JFK,IAD,2022-05-08,98.6,2022-05-08,2022-05-08
JFK,IAD,2022-05-09,98.6,2022-05-09,2022-05-09
JFK,IAD,2022-05-10,98.6,2022-05-10,2022-05-10
JFK,IAD,2022-05-11,98.6,2022-05-11,2022-05-11
JFK,IAD,2022-05-12,98.6,2022-05-12,2022-05-12
JFK,IAD,2022-05-13,98.6,2022-05-13,2022-05-13
JFK,IAD,2022-05-14,98.6,2022-05-14,2022-05-14
JFK,IAD,2022-05-15,138.6,2022-05-15,2022-05-15
JFK,IAD,2022-05-16,98.6,2022-05-16,2022-05-16
JFK,IAD,2022-05-17,98.6,2022-05-17,2022-05-17
JFK,IAD,2022-05-18,98.6,2022-05-18,2022-05-18
JFK,IAD,2022-05-19,98.6,2022-05-19,2022-05-19
JFK,IAD,2022-05-20,118.6,2022-05-20,2022-05-20
JFK,IAD,2022-05-21,98.6,2022-05-21,2022-05-21
JFK,IAD,2022-05-22,98.6,2022-05-22,2022-05-22
JFK,IAD,2022-05-23,98.6,2022-05-23,2022-05-23
JFK,IAD,2022-05-24,98.6,2022-05-24,2022-05-24
JFK,IAD,2022-05-25,98.6,2022-05-25,2022-05-25
JFK,IAD,2022-05-26,123.61,2022-05-26,2022-05-26
JFK,IAD,2022-05-27,143.6,2022-05-27,2022-05-27
JFK,IAD,2022-05-28,98.6,2022-05-28,2022-05-28
JFK,IAD,2022-05-29,98.6,2022-05-29,2022-05-29
JFK,IAD,2022-05-30,123.61,2022-05-30,2022-05-30
JFK,IAD,2022-05-31,98.6,2022-05-31,2022-05-31
JFK,IAD,2022-06-01,98.6,2022-06-01,2022-06-01
JFK,IAD,2022-06-02,98.6,2022-06-02,2022-06-02
JFK,IAD,2022-06-03,98.6,2022-06-03,2022-06-03
JFK,LAX,2022-04-17,366.6,2022-04-17,2022-04-17
JFK,LAX,2022-04-18,248.6,2022-04-18,2022-04-18
JFK,LAX,2022-04-19,248.6,2022-04-19,2022-04-19
JFK,LAX,2022-04-20,248.6,2022-04-20,2022-04-20
JFK,LAX,2022-04-21,248.6,2022-04-21,2022-04-21
JFK,LAX,2022-04-22,248.6,2022-04-22,2022-04-22
JFK,LAX,2022-04-23,157.6,2022-04-23,2022-04-23
JFK,LAX,2022-04-24,237.6,2022-04-24,2022-04-24
JFK,LAX,2022-04-25,148.6,2022-04-25,2022-04-25
JFK,LAX,2022-04-26,148.6,2022-04-26,2022-04-26
JFK,LAX,2022-04-27,148.6,2022-04-27,2022-04-27
JFK,LAX,2022-04-28,198.6,2022-04-28,2022-04-28
JFK,LAX,2022-04-29,148.6,2022-04-29,2022-04-29
JFK,LAX,2022-04-30,148.6,2022-04-30,2022-04-30
JFK,LAX,2022-05-01,183.6,2022-05-01,2022-05-01
JFK,LAX,2022-05-02,116.6,2022-05-02,2022-05-02
JFK,LAX,2022-05-03,103.6,2022-05-03,2022-05-03
JFK,LAX,2022-05-04,103.6,2022-05-04,2022-05-04
JFK,LAX,2022-05-05,116.6,2022-05-05,2022-05-05
JFK,LAX,2022-05-06,116.6,2022-05-06,2022-05-06
JFK,LAX,2022-05-07,138.6,2022-05-07,2022-05-07
JFK,LAX,2022-05-08,212.6,2022-05-08,2022-05-08
JFK,LAX,2022-05-09,188.6,2022-05-09,2022-05-09
JFK,LAX,2022-05-10,163.6,2022-05-10,2022-05-10
JFK,LAX,2022-05-11,192.6,2022-05-11,2022-05-11
JFK,LAX,2022-05-12,237.6,2022-05-12,2022-05-12
JFK,LAX,2022-05-13,212.6,2022-05-13,2022-05-13
JFK,LAX,2022-05-14,207.6,2022-05-14,2022-05-14
JFK,LAX,2022-05-15,237.6,2022-05-15,2022-05-15
JFK,LAX,2022-05-16,232.2,2022-05-16,2022-05-16
JFK,LAX,2022-05-17,212.2,2022-05-17,2022-05-17
JFK,LAX,2022-05-18,212.6,2022-05-18,2022-05-18
JFK,LAX,2022-05-19,188.6,2022-05-19,2022-05-19
JFK,LAX,2022-05-20,232.19,2022-05-20,2022-05-20
JFK,LAX,2022-05-21,267.21,2022-05-21,2022-05-21
JFK,LAX,2022-05-22,348.2,2022-05-22,2022-05-22
JFK,LAX,2022-05-23,232.2,2022-05-23,2022-05-23
JFK,LAX,2022-05-24,212.6,2022-05-24,2022-05-24
JFK,LAX,2022-05-25,246.6,2022-05-25,2022-05-25
JFK,LAX,2022-05-26,278.6,2022-05-26,2022-05-26
JFK,LAX,2022-05-27,272.6,2022-05-27,2022-05-27
JFK,LAX,2022-05-28,207.6,2022-05-28,2022-05-28
JFK,LAX,2022-05-29,278.6,2022-05-29,2022-05-29
JFK,LAX,2022-05-30,278.6,2022-05-30,2022-05-30
JFK,LAX,2022-05-31,237.6,2022-05-31,2022-05-31
JFK,LAX,2022-06-01,206.61,2022-06-01,2022-06-01
JFK,LAX,2022-06-02,207.6,2022-06-02,2022-06-02
JFK,LAX,2022-06-03,158.6,2022-06-03,2022-06-03
JFK,MIA,2022-04-17,208.6,2022-04-17,2022-04-17
JFK,MIA,2022-04-18,250.6,2022-04-18,2022-04-18
JFK,MIA,2022-04-19,101.1,2022-04-19,2022-04-19
JFK,MIA,2022-04-20,93.6,2022-04-20,2022-04-20
JFK,MIA,2022-04-21,93.6,2022-04-21,2022-04-21
JFK,MIA,2022-04-22,93.6,2022-04-22,2022-04-22
JFK,MIA,2022-04-23,68.6,2022-04-23,2022-04-23
JFK,MIA,2022-04-24,68.6,2022-04-24,2022-04-24
JFK,MIA,2022-04-25,68.6,2022-04-25,2022-04-25
JFK,MIA,2022-04-26,68.6,2022-04-26,2022-04-26
JFK,MIA,2022-04-27,68.6,2022-04-27,2022-04-27
JFK,MIA,2022-04-28,93.6,2022-04-28,2022-04-28
